timestep,seed_ratio,claim_step,replicate,support_ratio
8,0.15,9,1,0.1902002889073893
9,0.15,9,1,0.24112413001318067
10,0.15,9,1,0.3010617043172891
11,0.15,9,1,0.3772720626060406
12,0.15,9,1,0.4535890328505938
1,0.15,9,2,0.05503918371315274
2,0.15,9,2,0.06525673063276277
3,0.15,9,2,0.08056971671605316
4,0.15,9,2,0.11367518564846521
5,0.15,9,2,0.11892402743275456
6,0.15,9,2,0.13880027778156853
7,0.15,9,2,0.14400623256709807
8,0.15,9,2,0.18148562275100336
9,0.15,9,2,0.23269863854943357
10,0.15,9,2,0.2981998443999076
11,0.15,9,2,0.38956356749214893
12,0.15,9,2,0.4772708774652072
1,0.15,9,3,0.08386035845474263
2,0.15,9,3,0.10711894082284848
3,0.15,9,3,0.12020699792422082
4,0.15,9,3,0.11935954290459605
5,0.15,9,3,0.12740219868200142
6,0.15,9,3,0.14069044889877816
7,0.15,9,3,0.16087446790692608
8,0.15,9,3,0.18800488975473145
9,0.15,9,3,0.2511388048133604
10,0.15,9,3,0.3119108108909611
11,0.15,9,3,0.39049564077734616
12,0.15,9,3,0.48538037220600866
1,0.15,9,4,0.06466352839409992
2,0.15,9,4,0.07821840486197297
3,0.15,9,4,0.07241107094764858
4,0.15,9,4,0.07367543074573327
5,0.15,9,4,0.1104880151309277
6,0.15,9,4,0.11781762716679485
7,0.15,9,4,0.15227512119638792
8,0.15,9,4,0.19110913483869166
9,0.15,9,4,0.2534484823794868
10,0.15,9,4,0.32827336569836785
11,0.15,9,4,0.4069974995109871
12,0.15,9,4,0.5124067546980656
1,0.15,9,5,0.07960021443747542
2,0.15,9,5,0.0972245589308921
3,0.15,9,5,0.10204790001603133
4,0.15,9,5,0.12626427183223496
5,0.15,9,5,0.14271493170950678
6,0.15,9,5,0.15745439350836304
7,0.15,9,5,0.1766830207829945
8,0.15,9,5,0.19303923551266014
9,0.15,9,5,0.23711151413414383
10,0.15,9,5,0.3099215373941826
11,0.15,9,5,0.3671270943912133
12,0.15,9,5,0.43782010981744257
1,0.15,9,6,0.056588718817950384
2,0.15,9,6,0.0629066563540574
3,0.15,9,6,0.06072227405493684
4,0.15,9,6,0.06496632066579963
5,0.15,9,6,0.08269542869631584
6,0.15,9,6,0.11389547637431352
7,0.15,9,6,0.13821761737883384
8,0.15,9,6,0.16141156603222281
9,0.15,9,6,0.2142709607008751
10,0.15,9,6,0.27131770233186814
11,0.15,9,6,0.35365241589079643
12,0.15,9,6,0.4405433435116273
1,0.15,9,7,0.08658706088783326
2,0.15,9,7,0.1184337163956497
3,0.15,9,7,0.13411426910068652
4,0.15,9,7,0.15522174961387342
5,0.15,9,7,0.17712369925419166
6,0.15,9,7,0.22067296015022134
7,0.15,9,7,0.2693611913631756
8,0.15,9,7,0.3170876788866493
9,0.15,9,7,0.39631150148900857
10,0.15,9,7,0.4789793112613374
11,0.15,9,7,0.5628221678416352
12,0.15,9,7,0.6472287054193747
1,0.15,9,8,0.06616845419126786
2,0.15,9,8,0.09566158849598752
3,0.15,9,8,0.09352917665949988
4,0.15,9,8,0.09470464633076922
5,0.15,9,8,0.11148356439017303
6,0.15,9,8,0.12949579850643686
7,0.15,9,8,0.15872839706871117
8,0.15,9,8,0.18568735901186786
9,0.15,9,8,0.2423287716203995
10,0.15,9,8,0.30724096832144515
11,0.15,9,8,0.3815564242941426
12,0.15,9,8,0.46415258143698535
1,0.15,9,9,0.0930530871395727
2,0.15,9,9,0.1128884376642888
3,0.15,9,9,0.13981471023695582
4,0.15,9,9,0.15850365073968656
5,0.15,9,9,0.18324786319421346
6,0.15,9,9,0.2096643265175922
7,0.15,9,9,0.2459708721890843
8,0.15,9,9,0.27518963045915695
9,0.15,9,9,0.3419633632854195
10,0.15,9,9,0.43684738454511196
11,0.15,9,9,0.5292648857319797
12,0.15,9,9,0.6154934412889219
1,0.15,9,10,0.0662445517533749
2,0.15,9,10,0.09600186613873002
3,0.15,9,10,0.13160691812922526
4,0.15,9,10,0.16962483882826937
5,0.15,9,10,0.1871633874869699
6,0.15,9,10,0.20113237054378258
7,0.15,9,10,0.22506313879989304
8,0.15,9,10,0.2585638486607624
9,0.15,9,10,0.3496072654688367
10,0.15,9,10,0.4463028691873171
11,0.15,9,10,0.5176764240230065
12,0.15,9,10,0.5875525816375455
1,0.15,9,11,0.08736006589116722
2,0.15,9,11,0.09960155911690909
3,0.15,9,11,0.10105364837824224
4,0.15,9,11,0.10100407439804973
5,0.15,9,11,0.11548981732347118
6,0.15,9,11,0.1342557786759277
7,0.15,9,11,0.14693756615798742
8,0.15,9,11,0.1686242460631228
9,0.15,9,11,0.21231926344852045
10,0.15,9,11,0.27911848677898965
11,0.15,9,11,0.34975995018205647
12,0.15,9,11,0.4334240514464963
1,0.15,9,12,0.0984309525954795
2,0.15,9,12,0.12268254973659727
3,0.15,9,12,0.140202504651504
4,0.15,9,12,0.15570124017728598
5,0.15,9,12,0.17765280111194715
6,0.15,9,12,0.19243082323788957
7,0.15,9,12,0.2230834656273645
8,0.15,9,12,0.2414393037318328
9,0.15,9,12,0.3065441575873593
10,0.15,9,12,0.37695208536390645
11,0.15,9,12,0.4434945741605569
12,0.15,9,12,0.5338108299663775
1,0.15,9,13,0.07469466078615594
2,0.15,9,13,0.08773075925320205
3,0.15,9,13,0.1040095696796379
4,0.15,9,13,0.11137620423750896
5,0.15,9,13,0.14229754095024014
6,0.15,9,13,0.15543589067747798
7,0.15,9,13,0.18729235721232354
8,0.15,9,13,0.22213632528008673
9,0.15,9,13,0.2838169935301947
10,0.15,9,13,0.34789059589897964
11,0.15,9,13,0.40914179645679544
12,0.15,9,13,0.4839334650761211
1,0.15,9,14,0.07973447343334011
2,0.15,9,14,0.10224897022336174
3,0.15,9,14,0.12365536267388716
4,0.15,9,14,0.14219339369395426
5,0.15,9,14,0.16040530763862693
6,0.15,9,14,0.1723909863558992
7,0.15,9,14,0.1985696672519881
8,0.15,9,14,0.21421983613472914
9,0.15,9,14,0.2628346777557319
10,0.15,9,14,0.31216382120076486
11,0.15,9,14,0.3827039359244742
12,0.15,9,14,0.46694791398190766
1,0.15,9,15,0.07020101756185346
2,0.15,9,15,0.09252928552731149
3,0.15,9,15,0.11346964940390614
4,0.15,9,15,0.14470150138946508
5,0.15,9,15,0.16113297048987785
6,0.15,9,15,0.19130256046350158
7,0.15,9,15,0.22421605237010914
8,0.15,9,15,0.25214399870178017
9,0.15,9,15,0.3273889995995145
10,0.15,9,15,0.3862353868985724
11,0.15,9,15,0.47042710905445057
12,0.15,9,15,0.547190702160361
1,0.15,9,16,0.0797706261852516
2,0.15,9,16,0.09621767910723843
3,0.15,9,16,0.1290514893962749
4,0.15,9,16,0.12494645771105697
5,0.15,9,16,0.1471677367365435
6,0.15,9,16,0.17132807535938177
7,0.15,9,16,0.19081643890499458
8,0.15,9,16,0.19999824170533467
9,0.15,9,16,0.2401949880702671
10,0.15,9,16,0.3041063173880185
11,0.15,9,16,0.36948447009741153
12,0.15,9,16,0.4533254955708371
1,0.15,9,17,0.08399846237240553
2,0.15,9,17,0.10175382811455919
3,0.15,9,17,0.13978285102886112
4,0.15,9,17,0.15493610862794546
5,0.15,9,17,0.189498221389914
6,0.15,9,17,0.2267000656944453
7,0.15,9,17,0.24302433648331892
8,0.15,9,17,0.2923074680797757
9,0.15,9,17,0.3650450088645822
10,0.15,9,17,0.44146409245272267
11,0.15,9,17,0.5156266568652697
12,0.15,9,17,0.612338344730033
1,0.15,9,18,0.06388101841930673
2,0.15,9,18,0.07081508204432185
3,0.15,9,18,0.07933445813116899
4,0.15,9,18,0.09048578971895474
5,0.15,9,18,0.09259432047771186
6,0.15,9,18,0.10603030357287624
7,0.15,9,18,0.13910450757742981
8,0.15,9,18,0.1584775321868008
9,0.15,9,18,0.21818808760253203
10,0.15,9,18,0.2898886380534232
11,0.15,9,18,0.37373161059973814
12,0.15,9,18,0.44711179422877373
1,0.15,9,19,0.08073949515628837
2,0.15,9,19,0.10271436694747492
3,0.15,9,19,0.12514153628457525
4,0.15,9,19,0.16017305285580702
5,0.15,9,19,0.18035915751356427
6,0.15,9,19,0.2198910476388482
7,0.15,9,19,0.26255077478418626
8,0.15,9,19,0.2991870069300238
9,0.15,9,19,0.37745237151681665
10,0.15,9,19,0.46041616449230516
11,0.15,9,19,0.5384647802710075
12,0.15,9,19,0.6141572878840346
1,0.15,9,20,0.07576403296694913
2,0.15,9,20,0.10275679331881972
3,0.15,9,20,0.11662210517582801
4,0.15,9,20,0.12223659216886715
5,0.15,9,20,0.14427566294646352
6,0.15,9,20,0.16331736382286235
7,0.15,9,20,0.21718389826268883
8,0.15,9,20,0.2505504961238784
9,0.15,9,20,0.33015291302402894
10,0.15,9,20,0.4119067599828868
11,0.15,9,20,0.507987196351418
12,0.15,9,20,0.5675720724405521
1,0.15,9,21,0.08063182064383366
2,0.15,9,21,0.09350753027456189
3,0.15,9,21,0.09818368556152919
4,0.15,9,21,0.12141891343260627
5,0.15,9,21,0.15407223777567786
6,0.15,9,21,0.1614261828353416
7,0.15,9,21,0.16838197682563724
8,0.15,9,21,0.2001018331643864
9,0.15,9,21,0.2658189140154969
10,0.15,9,21,0.33460152061750886
11,0.15,9,21,0.4171500352982969
12,0.15,9,21,0.4944542318024834
1,0.15,9,22,0.08283763589828402
2,0.15,9,22,0.09909724083503939
3,0.15,9,22,0.10952824350932727
4,0.15,9,22,0.15086868563025024
5,0.15,9,22,0.17444344789062063
6,0.15,9,22,0.19781664765755247
7,0.15,9,22,0.22270707295738273
8,0.15,9,22,0.2432912270377134
9,0.15,9,22,0.3128976708768495
10,0.15,9,22,0.3948136782237042
11,0.15,9,22,0.4801302055906027
12,0.15,9,22,0.5654755636320948
1,0.15,9,23,0.08595119013973501
2,0.15,9,23,0.09430114714062812
3,0.15,9,23,0.10508636703390259
4,0.15,9,23,0.12188127008799846
5,0.15,9,23,0.14999771495980946
6,0.15,9,23,0.16701557656708924
7,0.15,9,23,0.20273775877757444
8,0.15,9,23,0.23009021237839802
9,0.15,9,23,0.27846853293394563
10,0.15,9,23,0.3391004218571098
11,0.15,9,23,0.42992741680438
12,0.15,9,23,0.5085467734071186
1,0.15,9,24,0.05407258450482291
2,0.15,9,24,0.07145625747037171
3,0.15,9,24,0.08143435705002328
4,0.15,9,24,0.1068776213954143
5,0.15,9,24,0.10893253260663532
6,0.15,9,24,0.14703834170418353
7,0.15,9,24,0.17672598393849262
8,0.15,9,24,0.21578561646060346
9,0.15,9,24,0.26697734724564337
10,0.15,9,24,0.3136590275851463
11,0.15,9,24,0.38801200401737324
12,0.15,9,24,0.4835066516867657
1,0.15,9,25,0.09098097388651148
2,0.15,9,25,0.11060676060028506
3,0.15,9,25,0.13931429759512695
4,0.15,9,25,0.16203310892920594
5,0.15,9,25,0.1809700551229117
6,0.15,9,25,0.19618426438886105
7,0.15,9,25,0.23187328612751235
8,0.15,9,25,0.2670621924622862
9,0.15,9,25,0.3475481817763064
10,0.15,9,25,0.411068249226849
11,0.15,9,25,0.48689252567502267
12,0.15,9,25,0.569903906735949
1,0.15,9,26,0.06423148857184087
2,0.15,9,26,0.06735608393008893
3,0.15,9,26,0.07194956609561773
4,0.15,9,26,0.07998901658641494
5,0.15,9,26,0.1053578614632181
6,0.15,9,26,0.13418905694679883
7,0.15,9,26,0.1453955254233036
8,0.15,9,26,0.19958578481780317
9,0.15,9,26,0.2601838507485742
10,0.15,9,26,0.33627896887837727
11,0.15,9,26,0.4153840826009722
12,0.15,9,26,0.5086764621533841
1,0.15,9,27,0.07912791898073547
2,0.15,9,27,0.07970866303098292
3,0.15,9,27,0.08806011720722541
4,0.15,9,27,0.09437322058990544
5,0.15,9,27,0.1161838060136722
6,0.15,9,27,0.11869913253993003
7,0.15,9,27,0.13511548702776305
8,0.15,9,27,0.14994548240896313
9,0.15,9,27,0.20498766789160935
10,0.15,9,27,0.2492011025036521
11,0.15,9,27,0.32137412837591667
12,0.15,9,27,0.38564531640616373
1,0.15,9,28,0.06876184817736619
2,0.15,9,28,0.0626586649312525
3,0.15,9,28,0.0838692508376753
4,0.15,9,28,0.09511097358556198
5,0.15,9,28,0.12088136716931583
6,0.15,9,28,0.12147968854246377
7,0.15,9,28,0.13385260479408206
8,0.15,9,28,0.169617806106162
9,0.15,9,28,0.2208041759337099
10,0.15,9,28,0.28389513306328973
11,0.15,9,28,0.3515361110717709
12,0.15,9,28,0.4235594616209896
1,0.15,9,29,0.09383643883424987
2,0.15,9,29,0.11347945941349036
3,0.15,9,29,0.12784420378103717
4,0.15,9,29,0.14109165430683235
5,0.15,9,29,0.1665643736800496
6,0.15,9,29,0.18907041252460108
7,0.15,9,29,0.206324470615906
8,0.15,9,29,0.22383733259169855
9,0.15,9,29,0.29445148263149346
10,0.15,9,29,0.37177022369338075
11,0.15,9,29,0.45029509252423333
12,0.15,9,29,0.5306295341965163
1,0.25,9,0,0.13979319501281515
2,0.25,9,0,0.15992711953364785
3,0.25,9,0,0.20853023195773254
4,0.25,9,0,0.25252986871943167
5,0.25,9,0,0.30878966762214344
6,0.25,9,0,0.35675986692058176
7,0.25,9,0,0.4075471032179709
8,0.25,9,0,0.45132227983835244
9,0.25,9,0,0.5585788983814436
10,0.25,9,0,0.6531359226556211
11,0.25,9,0,0.7366431278694182
12,0.25,9,0,0.8041272017212909
1,0.25,9,1,0.10708607431140245
2,0.25,9,1,0.1243375484756463
3,0.25,9,1,0.15777126366765537
4,0.25,9,1,0.19116191192249066
5,0.25,9,1,0.23110269525000612
6,0.25,9,1,0.2920670532812973
7,0.25,9,1,0.32325717729899767
8,0.25,9,1,0.3651828221005102
9,0.25,9,1,0.4699739925730145
10,0.25,9,1,0.5929132594925309
11,0.25,9,1,0.6764533281680944
12,0.25,9,1,0.7505179425837805
1,0.25,9,2,0.09923594252632184
2,0.25,9,2,0.11049816454061352
3,0.25,9,2,0.13178689125067483
4,0.25,9,2,0.13853697843615997
5,0.25,9,2,0.1639397976511272
6,0.25,9,2,0.20632763555358496
7,0.25,9,2,0.26045428607847776
8,0.25,9,2,0.30548636958331
9,0.25,9,2,0.39440251039580787
10,0.25,9,2,0.5048358100556444
11,0.25,9,2,0.6179493494645585
12,0.25,9,2,0.7126620659496011
1,0.25,9,3,0.1008905556947197
2,0.25,9,3,0.12011627302020637
3,0.25,9,3,0.1600921852616212
4,0.25,9,3,0.20050149733045206
5,0.25,9,3,0.2583761706200814
6,0.25,9,3,0.306535599192031
7,0.25,9,3,0.3471279231820006
8,0.25,9,3,0.37699282771266684
9,0.25,9,3,0.5012949139104345
10,0.25,9,3,0.6168756486238088
11,0.25,9,3,0.7130972156272228
12,0.25,9,3,0.7814215032441519
1,0.25,9,4,0.12789222778553844
2,0.25,9,4,0.15700270810577102
3,0.25,9,4,0.19940129766050058
4,0.25,9,4,0.24551844473567314
5,0.25,9,4,0.2785263233388146
6,0.25,9,4,0.32840494343929344
7,0.25,9,4,0.37268302093505246
8,0.25,9,4,0.40199335683553844
9,0.25,9,4,0.5352405980245056
10,0.25,9,4,0.632699093959111
11,0.25,9,4,0.727684324241658
12,0.25,9,4,0.7849484667302321
1,0.25,9,5,0.10497192520456519
2,0.25,9,5,0.13269585355137517
3,0.25,9,5,0.165041405368516
4,0.25,9,5,0.18795346543260547
5,0.25,9,5,0.22755152007732463
6,0.25,9,5,0.2597508791166747
7,0.25,9,5,0.3175931668187596
8,0.25,9,5,0.3682779416547577
9,0.25,9,5,0.46773681840555104
10,0.25,9,5,0.57767455363453
11,0.25,9,5,0.6718435667402041
12,0.25,9,5,0.7527261683367799
1,0.25,9,6,0.12594610492852762
2,0.25,9,6,0.15896276770306264
3,0.25,9,6,0.1791945100858398
4,0.25,9,6,0.2179308385302426
5,0.25,9,6,0.2713136231121269
6,0.25,9,6,0.30664214667606554
7,0.25,9,6,0.3487472507038525
8,0.25,9,6,0.39932017518567753
9,0.25,9,6,0.513607379625856
10,0.25,9,6,0.6122791983190554
11,0.25,9,6,0.6973307156453892
12,0.25,9,6,0.7622472504127042
1,0.25,9,7,0.12739499537465004
2,0.25,9,7,0.15453182924959177
3,0.25,9,7,0.17900699182161078
4,0.25,9,7,0.21094788883499346
5,0.25,9,7,0.2518567678053774
6,0.25,9,7,0.30761836368210915
7,0.25,9,7,0.3693114380230028
8,0.25,9,7,0.4331801042574035
9,0.25,9,7,0.5376374081534984
10,0.25,9,7,0.6456704688967042
11,0.25,9,7,0.7290573221371878
12,0.25,9,7,0.7946997562036764
1,0.25,9,8,0.1237293631332937
2,0.25,9,8,0.15934366865261146
3,0.25,9,8,0.1931370916613586
4,0.25,9,8,0.2454608802863686
5,0.25,9,8,0.2986976389097055
6,0.25,9,8,0.3380582360710652
7,0.25,9,8,0.36756627185951274
8,0.25,9,8,0.4086550513419374
9,0.25,9,8,0.5219165629631594
10,0.25,9,8,0.6332041775715055
11,0.25,9,8,0.7284457969628677
12,0.25,9,8,0.7840161111872499
1,0.25,9,9,0.12041098312197052
2,0.25,9,9,0.13355635192743429
3,0.25,9,9,0.1625568290960222
4,0.25,9,9,0.19940950257280363
5,0.25,9,9,0.24593728605012047
6,0.25,9,9,0.2923570629004109
7,0.25,9,9,0.32446221563334204
8,0.25,9,9,0.39316685060059925
9,0.25,9,9,0.5014744137241001
10,0.25,9,9,0.5969492929413338
11,0.25,9,9,0.6955050004885366
12,0.25,9,9,0.7757374024601102
1,0.25,9,10,0.13164312617536522
2,0.25,9,10,0.180273877190692
3,0.25,9,10,0.22440599777502473
4,0.25,9,10,0.27352062247055425
5,0.25,9,10,0.3280809760628471
6,0.25,9,10,0.3805111525564324
7,0.25,9,10,0.44855072457641093
8,0.25,9,10,0.4811069720667817
9,0.25,9,10,0.5819023773986376
10,0.25,9,10,0.6770305857548633
11,0.25,9,10,0.7651635634833565
12,0.25,9,10,0.8111834775170278
1,0.25,9,11,0.11369340204324846
2,0.25,9,11,0.1566284496531205
3,0.25,9,11,0.19645256017325888
4,0.25,9,11,0.22255383624065353
5,0.25,9,11,0.26411055535614564
6,0.25,9,11,0.3118256497888857
7,0.25,9,11,0.3528983796250175
8,0.25,9,11,0.4048106990342106
9,0.25,9,11,0.5234297562134801
10,0.25,9,11,0.6303242983927868
11,0.25,9,11,0.7043066999509288
12,0.25,9,11,0.7786834832863143
1,0.25,9,12,0.11362915514445854
2,0.25,9,12,0.14348656682861527
3,0.25,9,12,0.1851597017728179
4,0.25,9,12,0.22060474607670735
5,0.25,9,12,0.26899232908361703
6,0.25,9,12,0.3077748148908453
7,0.25,9,12,0.3602170783747129
8,0.25,9,12,0.3980069443026868
9,0.25,9,12,0.5196051372946999
10,0.25,9,12,0.6273442592288017
11,0.25,9,12,0.7002470086602217
12,0.25,9,12,0.7673124541461901
1,0.25,9,13,0.1156685524091168
2,0.25,9,13,0.15323453080590194
3,0.25,9,13,0.19081780321019096
4,0.25,9,13,0.2245370403368567
5,0.25,9,13,0.2702835217229795
6,0.25,9,13,0.3150247312577181
7,0.25,9,13,0.36573773462848413
8,0.25,9,13,0.41374380461313903
9,0.25,9,13,0.5260138370994467
10,0.25,9,13,0.635457959030659
11,0.25,9,13,0.7330516004485658
12,0.25,9,13,0.7738396953053303
1,0.25,9,14,0.11493130217625284
2,0.25,9,14,0.13549574339336712
3,0.25,9,14,0.1697836302576734
4,0.25,9,14,0.1930256192037669
5,0.25,9,14,0.2255580960496952
6,0.25,9,14,0.2768312653239008
7,0.25,9,14,0.32195678243017994
8,0.25,9,14,0.37191321958962814
9,0.25,9,14,0.4817675670645985
10,0.25,9,14,0.5927224044676348
11,0.25,9,14,0.6779850361816003
12,0.25,9,14,0.7511950338460925
1,0.25,9,15,0.11731734645319272
2,0.25,9,15,0.14416856534943628
3,0.25,9,15,0.13617198118498533
4,0.25,9,15,0.16174178801248335
5,0.25,9,15,0.18500036897472766
6,0.25,9,15,0.21754677479419854
7,0.25,9,15,0.2624702957762326
8,0.25,9,15,0.3108304440643871
9,0.25,9,15,0.40546697789616126
10,0.25,9,15,0.5108123042311546
11,0.25,9,15,0.6293982423849265
12,0.25,9,15,0.7135774018452207
1,0.25,9,16,0.12953393162098853
2,0.25,9,16,0.17013179565761705
3,0.25,9,16,0.2057145847433375
4,0.25,9,16,0.2207933429224956
5,0.25,9,16,0.26724095165842254
6,0.25,9,16,0.3158282444778955
7,0.25,9,16,0.3486027435754969
8,0.25,9,16,0.39611385608514726
9,0.25,9,16,0.5058134906689893
10,0.25,9,16,0.5977378823021522
11,0.25,9,16,0.699188065388622
12,0.25,9,16,0.7829122272395589
1,0.25,9,17,0.10769537469826504
2,0.25,9,17,0.13403705289484175
3,0.25,9,17,0.17195433467493254
4,0.25,9,17,0.1990690015760633
5,0.25,9,17,0.2457376940093843
6,0.25,9,17,0.30186754742916044
7,0.25,9,17,0.3455339385759902
8,0.25,9,17,0.4033913497770815
9,0.25,9,17,0.49483341459502445
10,0.25,9,17,0.6017157279303957
11,0.25,9,17,0.7047497884661055
12,0.25,9,17,0.7690763880375457
1,0.25,9,18,0.11765729951332264
2,0.25,9,18,0.12555557549731297
3,0.25,9,18,0.1430249487655861
4,0.25,9,18,0.1578837452758148
5,0.25,9,18,0.1980388464950206
6,0.25,9,18,0.24063927704823157
7,0.25,9,18,0.29137335587234775
8,0.25,9,18,0.3382630361341158
9,0.25,9,18,0.4222765218629519
10,0.25,9,18,0.51930337346056
11,0.25,9,18,0.6388586254332693
12,0.25,9,18,0.7214579225820487
1,0.25,9,19,0.13138500954906843
2,0.25,9,19,0.17929345934121757
3,0.25,9,19,0.22301926517188425
4,0.25,9,19,0.24142072371585754
5,0.25,9,19,0.28788735085607464
6,0.25,9,19,0.3341872837449175
7,0.25,9,19,0.38166344890338516
8,0.25,9,19,0.4203931580173233
9,0.25,9,19,0.5197617695648146
10,0.25,9,19,0.6163608152976119
11,0.25,9,19,0.717325656142244
12,0.25,9,19,0.7819328788766093
1,0.25,9,20,0.12361516031309058
2,0.25,9,20,0.1682543155624987
3,0.25,9,20,0.20557559063938352
4,0.25,9,20,0.24462072896227932
5,0.25,9,20,0.29842161786925564
6,0.25,9,20,0.31784675107939014
7,0.25,9,20,0.34339389768713957
8,0.25,9,20,0.3800728906426514
9,0.25,9,20,0.4861286520074427
10,0.25,9,20,0.6118086327293761
11,0.25,9,20,0.6979618373317678
12,0.25,9,20,0.7667381778912679
1,0.25,9,21,0.12573549045572266
2,0.25,9,21,0.15231544850998946
3,0.25,9,21,0.1695891065931675
4,0.25,9,21,0.20317685067474361
5,0.25,9,21,0.24715922459857595
6,0.25,9,21,0.3150905886159647
7,0.25,9,21,0.3556202434841209
8,0.25,9,21,0.4148193610744326
9,0.25,9,21,0.5278242810493052
10,0.25,9,21,0.6326397273551431
11,0.25,9,21,0.7235496867461539
12,0.25,9,21,0.7771000165370903
1,0.25,9,22,0.11056265367513693
2,0.25,9,22,0.14275686557933903
3,0.25,9,22,0.16119061217669736
4,0.25,9,22,0.17741794527633106
5,0.25,9,22,0.21950321244866722
6,0.25,9,22,0.2619267148533631
7,0.25,9,22,0.3227660517409668
8,0.25,9,22,0.38853240223981916
9,0.25,9,22,0.47863085297051033
10,0.25,9,22,0.5814836035518534
11,0.25,9,22,0.679190370654573
12,0.25,9,22,0.7411709595611224
1,0.25,9,23,0.11235258397087512
2,0.25,9,23,0.13029975710347366
3,0.25,9,23,0.17810983260543925
4,0.25,9,23,0.20655780685379127
5,0.25,9,23,0.25139179343177487
6,0.25,9,23,0.28157162081700177
7,0.25,9,23,0.3373591244022157
8,0.25,9,23,0.3700599874561863
9,0.25,9,23,0.48814210394364493
10,0.25,9,23,0.5895158508620298
11,0.25,9,23,0.6789730829074136
12,0.25,9,23,0.7725688330892401
1,0.25,9,24,0.11200947234968624
2,0.25,9,24,0.14111182895337865
3,0.25,9,24,0.17998409181255728
4,0.25,9,24,0.22053810772473612
5,0.25,9,24,0.2642525490864971
6,0.25,9,24,0.3145332837417457
7,0.25,9,24,0.3690908782250318
8,0.25,9,24,0.4099442382692574
9,0.25,9,24,0.5201648147977064
10,0.25,9,24,0.6372122260070162
11,0.25,9,24,0.7275831713548478
12,0.25,9,24,0.789503566150646
1,0.25,9,25,0.11893869165169683
2,0.25,9,25,0.142933997230194
3,0.25,9,25,0.1691840166932111
4,0.25,9,25,0.18605458921231208
5,0.25,9,25,0.20716940804243494
6,0.25,9,25,0.2501933467366293
7,0.25,9,25,0.2904142377396415
8,0.25,9,25,0.32775528006794624
9,0.25,9,25,0.4266917435679859
10,0.25,9,25,0.5344712381894658
11,0.25,9,25,0.6278314549252884
12,0.25,9,25,0.7187948517213263
1,0.25,9,26,0.1182943488291081
2,0.25,9,26,0.13573571696272418
3,0.25,9,26,0.13932232437213082
4,0.25,9,26,0.17920756731460777
5,0.25,9,26,0.22128756676229108
6,0.25,9,26,0.2761881676597092
7,0.25,9,26,0.32450261512869144
8,0.25,9,26,0.37774453741428876
9,0.25,9,26,0.4845439995351287
10,0.25,9,26,0.5944712638391006
11,0.25,9,26,0.6655632540921484
12,0.25,9,26,0.7508516649155514
1,0.25,9,27,0.11857387188872394
2,0.25,9,27,0.14886804211708826
3,0.25,9,27,0.18103205518634724
4,0.25,9,27,0.21191591699042542
5,0.25,9,27,0.2558089449492309
6,0.25,9,27,0.3095902581744482
7,0.25,9,27,0.3459184366145023
8,0.25,9,27,0.38841069522850213
9,0.25,9,27,0.49204391857198865
10,0.25,9,27,0.5914896360517732
11,0.25,9,27,0.6870416721162791
12,0.25,9,27,0.7504069066885711
1,0.25,9,28,0.11164946711552977
2,0.25,9,28,0.15601999403171127
3,0.25,9,28,0.19747979801036936
4,0.25,9,28,0.24772817214973325
5,0.25,9,28,0.291019649552102
6,0.25,9,28,0.33240363741219514
7,0.25,9,28,0.38111472616209735
8,0.25,9,28,0.4328395472111679
9,0.25,9,28,0.5500441669288871
10,0.25,9,28,0.6555793216236376
11,0.25,9,28,0.744138765371728
12,0.25,9,28,0.8191464626995003
1,0.25,9,29,0.1108742870912565
2,0.25,9,29,0.14325051592737265
3,0.25,9,29,0.1758693927017449
4,0.25,9,29,0.21979169832308293
5,0.25,9,29,0.2597048075408208
6,0.25,9,29,0.3055939674195622
7,0.25,9,29,0.34265900981384934
8,0.25,9,29,0.38343251909159537
9,0.25,9,29,0.46720846259249676
10,0.25,9,29,0.5719981748333457
11,0.25,9,29,0.6760617318659361
12,0.25,9,29,0.7495020307298614
